Id_estacio;Nom_Est;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;Porc_datos;Celda_XY;Cant_Est;departamento;municipio;AH;ZSZH;Longitud;Latitud;vereda;SUBREGION
24015360;SABOYA LA GRANJA [24015360];100;24;76;56;70;84;80;85;74;13;27;97;23;26;3;56;36;52;26;59;9;53;96;60;100;26;31;8;11;10;81;30;62;65;56;99;65;79;68;11;23;94;91;13;10;43;47;8;31;54;87;48;89;(3-10);3;Boyacá;Saboyá;MagdalenaCauca;RíoSuárez;4915988;2187477;EL RESGUARDO;
24015370;HACIENDA MAJAVITA UL [24015370];100;75;1;11;95;18;3;34;36;41;17;74;59;56;55;44;13;77;98;83;67;16;45;19;48;14;94;59;46;16;32;2;88;79;18;88;27;28;95;74;93;28;69;12;92;20;87;52;67;7;64;77;6;(5-11);13;Santander;Socorro;MagdalenaCauca;RíoSuárez;4972525;2273129;ALTO DE CHOCHOS;
24015380;CARMEN DE CARUPA - AUT [24015380];100;41;21;47;50;54;54;50;79;89;82;95;90;81;21;0;27;84;36;32;53;90;46;84;50;93;83;79;12;83;95;38;91;32;23;26;66;32;72;25;59;95;89;75;71;70;14;2;15;99;85;54;17;(2-10);1;Cundinamarca;CarmenDeCarupa;MagdalenaCauca;RíoSuárez;4900506;2148932;;
24020150;MAMONAL EL HACIENDA [24020150];100;72;46;86;55;88;86;71;41;57;11;13;95;44;23;51;28;34;70;88;74;97;60;16;16;32;100;28;56;30;37;26;70;53;86;75;58;99;11;79;8;89;12;25;5;48;89;68;55;38;78;47;61;(5-11);13;Santander;SanGil;MagdalenaCauca;RíoFonce;4988268;2284711;PALO BLANCO;
24025020;CUCHARO EL [24025020];8;92;8;75;4;19;25;28;7;49;60;65;42;61;74;89;55;6;77;27;39;35;23;17;67;45;63;77;46;66;87;89;9;75;15;3;98;49;87;43;29;52;49;19;69;42;55;98;36;86;83;95;94;(5-11);13;Santander;Pinchote;MagdalenaCauca;RíoFonce;4977989;2279803;PIEDRA DEL SOL;
24040050;SANTA ISABEL [24040050];100;32;39;41;83;25;73;79;42;12;49;93;92;88;37;3;44;58;28;77;34;44;68;53;30;47;100;93;86;23;91;7;10;16;50;20;33;65;29;79;72;66;59;71;22;90;5;86;100;12;32;97;92;(5-11);13;Santander;Barichara;MagdalenaCauca;RíoSuárez;4977595;2292204;EL CAUCHO;
24040060;REMOLINO [24040060];100;84;40;5;46;89;100;56;96;1;4;16;99;39;41;42;7;48;91;57;84;7;3;15;75;1;41;21;24;43;26;71;46;66;40;84;96;54;84;84;26;13;23;8;3;26;46;22;52;16;67;50;80;(5-11);13;Santander;Cabrera;MagdalenaCauca;RíoSuárez;4969490;2287972;LAS VUELTAS;
24050060;SAN VICENTE [24050060];8;91;89;32;8;0;17;6;50;52;32;19;11;98;95;94;97;11;11;21;9;5;54;61;24;64;30;84;74;79;91;45;1;13;88;34;2;4;46;10;63;6;59;26;24;91;47;64;57;70;71;67;100;(6-11);27;Santander;SanVicenteDeChucurí;MagdalenaCauca;RíoSogamoso;4954629;2317450;MERIDA;
24050070;PUTANA LA [24050070];100;26;40;10;63;67;59;70;66;79;4;4;33;2;29;44;13;66;22;88;28;68;91;38;87;66;82;8;78;17;99;11;67;80;50;23;17;67;48;90;51;57;6;81;91;88;47;17;94;19;88;88;90;(6-10);5;Santander;SanVicenteDeChucurí;MagdalenaCauca;RíoSogamoso;4942542;2345573;CASA DE BARRO;
24050080;PALMAR EL [24050080];100;66;61;47;16;69;71;0;87;40;5;48;26;32;69;92;49;81;71;83;5;90;73;86;28;30;21;1;44;31;63;51;15;86;71;88;66;71;10;3;82;23;64;30;20;8;25;92;57;34;38;78;20;(5-11);13;Santander;Palmar;MagdalenaCauca;RíoSuárez;4968689;2281772;CENTRO;
24050100;FUENTE LA [24050100];100;35;82;24;4;94;34;60;50;59;72;14;62;67;100;87;29;6;22;90;42;38;39;24;48;44;47;80;93;62;89;1;79;21;74;21;4;27;50;83;59;44;29;65;24;46;42;41;10;27;3;71;91;(5-11);13;Santander;Zapatoca;MagdalenaCauca;RíoSuárez;4969079;2299148;LA PEÑA;
24050110;ALBANIA [24050110];100;98;47;64;40;10;49;18;4;80;50;63;17;30;26;49;22;42;63;29;7;40;60;84;69;100;63;14;83;11;24;96;8;41;45;42;35;49;42;45;85;49;79;45;88;85;7;22;62;5;16;8;90;(6-10);5;Santander;SanVicenteDeChucurí;MagdalenaCauca;RíoSogamoso;4930184;2321805;ALBANIA;
24055030;ZAPATOCA [24055030];100;64;93;42;18;85;26;53;94;34;39;3;82;18;66;57;47;23;64;6;86;76;23;19;93;15;0;69;37;26;59;46;86;75;56;58;99;99;83;68;92;4;3;26;86;8;42;49;25;69;20;72;88;(6-11);27;Santander;Zapatoca;MagdalenaCauca;RíoSogamoso;4968769;2308599;LAS PUENTES;
24055040;PALMAR EL [24055040];100;85;17;27;44;47;67;16;57;85;65;85;60;27;88;98;9;80;26;56;97;39;17;53;64;39;9;20;86;90;69;8;89;2;18;100;35;94;6;49;90;53;9;62;29;58;79;39;77;56;76;87;69;(5-11);13;Santander;Palmar;MagdalenaCauca;RíoSuárez;4967731;2281742;CENTRO;
24060010;PARROQUIA LA [24060010];100;48;80;82;45;11;88;98;10;3;4;20;13;38;90;60;60;27;92;21;78;43;86;94;53;2;73;70;39;94;7;26;9;57;96;53;16;20;70;66;39;62;61;84;94;80;78;63;33;22;2;2;0;(6-11);27;Santander;Girón;MagdalenaCauca;RíoSogamoso;4963817;2339943;LA PARROQUIA;
24060040;AGUASCLARAS [24060040];100;79;0;1;85;41;82;24;26;27;56;21;65;27;58;81;82;67;84;61;13;6;35;89;1;44;7;40;13;34;47;66;69;33;74;2;58;69;74;75;16;83;23;68;33;36;15;26;36;47;51;56;87;(7-10);18;Santander;SabanaDeTorres;MagdalenaCauca;RíoSogamoso;4939525;2360717;AGUAS CLARAS;
24060050;MESA LA [24060050];100;17;32;37;49;16;32;72;91;39;72;85;4;85;98;75;17;31;24;11;5;71;21;51;37;37;73;80;80;98;64;4;82;82;38;51;21;6;13;40;0;50;37;31;81;14;64;71;57;0;39;96;92;(6-11);27;Santander;LosSantos;MagdalenaCauca;RíoSogamoso;4989752;2304877;LAS DELICIAS;
24060060;PUENTE LA PAZ [24060060];100;66;36;72;4;52;22;75;96;7;10;51;93;35;46;16;52;38;34;75;55;6;40;93;84;72;15;81;5;85;14;27;98;21;27;7;60;53;39;45;48;0;54;95;61;78;3;7;97;93;5;47;60;(6-11);27;Santander;Girón;MagdalenaCauca;RíoSogamoso;4953701;2343512;MARTA;
24060070;PARROQUIA LA [24060070];67;56;86;25;72;18;0;29;43;11;49;43;19;99;38;65;68;74;0;80;8;76;92;31;22;8;31;16;34;35;41;21;49;78;52;59;61;17;76;99;84;68;16;30;1;1;11;60;38;41;98;10;78;(6-11);27;Santander;Girón;MagdalenaCauca;RíoSogamoso;4963817;2339943;LA PARROQUIA;
24060080;PAYOA 5 [24060080];100;37;36;33;19;60;49;56;32;2;99;79;82;72;19;16;12;100;96;31;71;11;55;34;58;62;52;87;39;90;93;72;99;94;79;21;1;28;84;19;48;19;72;25;52;31;74;62;55;91;61;73;70;(7-10);18;Santander;SabanaDeTorres;MagdalenaCauca;RíoSogamoso;4945840;2361385;PAYOA CINCO;
24065010;BRISAS LAS HACIENDA [24065010];100;87;64;70;83;65;11;78;10;36;83;20;36;3;69;5;76;35;45;94;10;90;70;62;2;56;5;90;75;43;56;12;14;81;57;9;52;32;38;86;70;55;78;37;0;95;96;93;90;32;11;18;83;(7-10);18;Santander;PuertoWilches;MagdalenaCauca;RíoSogamoso;4912822;2358761;PUENTE SOGAMOSO;
24065020;ESPERANZA LA HACIENDA [24065020];100;8;95;91;0;13;31;98;40;2;36;56;52;53;43;76;71;80;93;67;77;29;8;12;79;19;20;10;43;94;19;60;66;46;51;76;93;59;1;62;91;32;99;1;94;45;26;31;58;25;48;82;10;(6-11);27;Santander;Girón;MagdalenaCauca;RíoSogamoso;4966883;2338866;CEDRO;
24065030;TRIGUEROS HACIENDA [24065030];100;16;7;48;67;43;47;33;74;81;57;88;89;3;97;12;90;46;32;29;14;7;48;24;57;54;24;73;80;60;13;53;97;82;77;54;67;37;36;5;53;12;39;49;32;11;15;66;89;47;16;69;26;(6-11);27;Santander;Girón;MagdalenaCauca;RíoSogamoso;4960474;2339976;SOGAMOSO;
25010010;PUERTO LIBERTADOR [25010010];100;56;71;65;88;95;71;24;65;7;20;29;27;22;36;53;45;68;28;50;47;58;84;40;5;50;90;3;73;14;88;30;17;100;40;17;20;86;29;72;46;79;3;70;12;50;80;19;100;9;19;4;59;(8-6);10;Córdoba;PuertoLibertador;MagdalenaCauca;CaucaAltoSanJorge;4704602;2430817;CABECERA;
25010060;URE [25010060];100;8;86;0;41;84;10;41;3;74;27;28;58;35;13;68;83;84;51;87;10;71;94;95;21;27;11;34;7;50;53;31;20;90;76;76;75;63;7;94;14;88;84;32;39;0;42;8;65;57;43;88;79;(8-6);10;Córdoba;SanJoseDeUre;MagdalenaCauca;CaucaAltoSanJorge;4723437;2428583;LA DORADA;
25010080;PICA PICA - AUT [25010080];100;48;23;64;22;35;92;39;72;48;4;92;95;98;91;3;33;90;2;12;34;42;15;44;11;64;65;58;71;66;95;83;1;14;84;98;23;92;43;0;66;23;46;84;17;81;47;64;77;59;6;100;86;(8-6);10;Córdoba;Montelíbano;MagdalenaCauca;CaucaAltoSanJorge;4704702;2446274;PICA PICA NUEVO;
25010090;MONTELIBANO [25010090];100;25;4;79;86;12;81;95;8;98;41;96;35;62;5;72;1;53;52;48;71;31;65;62;62;2;85;82;5;91;35;85;27;4;10;47;40;42;44;64;64;85;71;68;67;9;10;100;80;44;44;47;4;(8-6);10;Córdoba;Montelíbano;MagdalenaCauca;CaucaAltoSanJorge;4726388;2446506;EL ANCLAR;
25010100;SAN FRANCISCO [25010100];100;89;32;69;34;16;2;46;96;66;19;52;74;15;56;61;39;4;84;96;67;66;42;86;28;95;98;36;41;44;37;65;76;55;45;78;68;8;75;3;71;21;33;17;17;10;35;25;80;93;66;86;87;(9-5);10;Córdoba;Montelíbano;Caribe;MedioSinú;4695955;2457304;SAN FRANCISCO DEL RAYO;
25010110;ACACIAS LAS HACIENDA [25010110];100;39;6;35;46;79;33;65;62;79;82;75;54;92;6;100;2;69;46;9;32;31;1;49;55;59;74;40;89;83;58;28;42;12;11;7;31;98;39;25;22;71;15;38;62;47;24;67;19;87;2;41;68;(8-6);10;Córdoba;PuertoLibertador;MagdalenaCauca;CaucaAltoSanJorge;4708299;2443608;MORALITO;
25015010;CENTRO ALEGRE [25015010];100;93;46;2;66;93;96;100;42;80;10;9;7;29;22;13;42;35;86;16;67;63;50;100;43;97;62;4;29;76;15;21;5;46;15;29;35;22;1;42;85;64;55;4;23;9;4;17;58;37;27;57;82;(9-6);6;Córdoba;PlanetaRica;MagdalenaCauca;CaucaSanJorgeLaMojana;4710072;2462919;SANTANA;
25020030;GUACAMAYO [25020030];1;44;10;3;17;31;13;26;20;3;60;3;46;48;37;78;71;87;54;81;2;0;86;94;5;26;28;19;10;23;66;42;62;35;5;66;75;88;68;8;9;93;3;22;71;65;40;81;21;87;90;73;97;(10-8);14;Bolívar;Achí;MagdalenaCauca;CaucaSanJorgeLaMojana;4833711;2522691;GUACAMAYO;
25020140;SAHAGUN - AUT [25020140];0;95;64;39;47;33;36;77;45;76;64;82;94;91;62;94;6;49;2;16;9;24;58;46;34;27;80;70;74;87;82;83;99;99;4;100;26;42;6;59;2;78;44;85;95;54;3;60;1;28;98;11;98;(10-6);13;Córdoba;Sahagún;Caribe;BajoSinú;4730703;2547874;;
25020160;SAN MARCOS [25020160];0;57;38;17;71;76;15;58;98;27;75;44;84;40;26;5;85;92;57;68;38;87;60;83;78;63;19;59;88;17;81;37;2;44;20;40;62;60;43;85;62;99;22;19;93;5;48;24;51;17;34;48;8;(10-7);9;Sucre;SanMarcos;MagdalenaCauca;CaucaSanJorgeLaMojana;4765327;2512639;SIN DEFINIR;
25020310;NECHI [25020310];75;92;4;9;61;38;79;20;47;1;43;18;38;65;61;72;51;41;20;87;0;81;81;25;99;27;98;13;53;57;21;53;66;83;69;61;68;81;32;22;15;9;62;32;56;41;38;74;63;96;83;65;1;(9-7);4;Antioquia;Nechí;MagdalenaCauca;CaucaSanJorgeLaMojana;4798065;2453500;CAÑO PESCADO;BAJO CAUCA
25020330;CAIMITAL [25020330];100;42;27;97;39;52;56;46;52;69;83;85;4;54;24;7;77;18;85;38;35;31;44;17;67;84;34;4;43;66;99;74;44;71;11;24;19;69;42;36;79;45;96;56;76;100;73;16;80;8;2;31;87;(9-8);16;Bolívar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;4827285;2482827;CALMITAL;
25020340;MAJAGUAL [25020340];100;63;57;59;2;45;96;86;17;4;0;39;100;23;45;92;39;54;48;78;18;98;38;80;21;33;11;78;6;21;88;28;10;0;100;12;83;87;63;14;81;9;77;92;39;13;12;35;20;62;66;43;0;(10-8);14;Sucre;Majagual;MagdalenaCauca;CaucaSanJorgeLaMojana;4818464;2501319;SAN ROQUE;
25020350;GUARANDA [25020350];0;5;76;99;21;97;20;16;3;36;26;76;15;59;47;58;78;1;77;56;99;18;15;15;11;96;38;27;38;13;54;82;45;0;76;17;17;13;0;97;29;72;16;59;37;47;81;56;100;50;2;5;97;(9-8);16;Bolívar;Achí;MagdalenaCauca;CaucaSanJorgeLaMojana;4830368;2496787;BUENAVISTA;
25020370;MONEDA LA HACIENDA [25020370];100;13;98;67;17;36;39;52;66;86;62;70;98;9;94;80;9;22;25;18;34;100;65;42;51;79;43;8;59;92;2;81;21;36;4;68;6;76;54;47;10;14;94;60;63;9;70;19;2;86;56;87;83;(8-7);11;Antioquia;Caucasia;MagdalenaCauca;DirectosalCaucaentrePtoValdiviayRíoNechí;4786034;2446553;MARGENTO;BAJO CAUCA
25020380;PINILLOS [25020380];0;50;60;56;66;100;90;5;74;0;42;83;60;12;29;42;38;46;32;70;40;54;90;76;72;96;93;9;75;40;3;44;72;38;58;45;78;75;98;97;74;78;29;9;26;5;17;38;27;60;7;50;10;(10-8);14;Bolívar;Pinillos;MagdalenaCauca;DirectosBajoMagdalenaentreElBancoyElPlato;4839779;2543027;;
25020410;CANDELARIA LA [25020410];8;98;94;82;38;77;47;95;23;63;5;46;63;28;78;74;73;80;57;36;77;5;96;86;26;45;43;10;48;75;85;59;92;79;7;0;13;91;47;48;14;28;7;65;41;71;57;40;90;96;71;27;95;(9-8);16;Bolívar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;4809645;2466655;SIN DEFINIR;
25020420;VARAS LAS [25020420];100;27;60;31;27;40;57;61;62;41;82;10;84;95;70;39;13;7;19;90;40;44;47;34;43;66;99;72;42;69;11;22;27;43;8;52;36;46;68;32;54;95;75;0;57;9;76;89;31;72;35;0;64;(9-8);16;Bolívar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;4828305;2485433;SIN DEFINIR;
25020440;MONTECRISANTO [25020440];2;44;69;73;75;17;44;14;98;7;20;2;17;30;23;75;8;57;70;24;3;33;88;54;5;45;88;35;30;19;59;28;26;59;35;14;28;85;88;68;17;9;100;93;7;34;39;24;48;10;67;67;13;(9-8);16;Sucre;SanPedro;MagdalenaCauca;CaucaSanJorgeLaMojana;4842213;2475431;SIN DEFINIR;
25020480;PAJAROS LOS [25020480];5;8;96;91;10;11;10;54;92;19;38;41;68;31;88;37;71;93;92;91;87;100;1;40;53;23;36;91;39;73;48;4;93;99;1;66;22;32;3;15;25;48;62;28;57;28;78;82;46;2;68;18;94;(9-7);4;Córdoba;Ayapel;MagdalenaCauca;CaucaSanJorgeLaMojana;4794394;2480114;CAÑO MUÑOZ;
25020490;SAN BENITO A VILLA [25020490];29;21;14;15;83;46;52;55;72;69;0;52;84;8;23;95;95;18;26;41;34;46;26;3;80;87;12;82;5;98;29;30;97;37;52;6;86;22;66;65;61;88;30;9;64;79;18;85;96;18;4;46;5;(10-7);9;Sucre;SanBenitoAbad;MagdalenaCauca;CaucaSanJorgeLaMojana;4776512;2545752;SIN DEFINIR;
25020500;VILLA CECILIA HACIENDA [25020500];0;60;66;5;60;82;14;65;21;85;12;33;99;65;2;45;58;42;64;71;93;77;90;24;89;10;20;6;48;13;70;19;53;73;29;69;60;68;91;100;12;83;94;59;100;41;7;9;49;39;73;25;97;(10-8);14;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;4809863;2532622;SAN JOSE;
25020510;ALPES LOS [25020510];0;49;28;83;83;50;89;37;25;39;53;21;48;55;29;8;88;62;8;92;48;28;43;10;24;50;83;34;64;63;65;97;74;82;7;23;16;6;93;63;22;46;44;98;77;54;73;60;56;5;86;75;34;(9-8);16;Bolívar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;4829417;2488376;SIN DEFINIR;
25020520;BUENAVISTA - AUT [25020520];100;27;53;36;39;43;29;86;61;95;42;84;26;67;6;96;38;51;48;58;41;64;97;47;59;82;78;11;0;41;84;27;40;30;43;39;26;41;62;84;44;80;76;64;16;73;12;79;19;32;74;21;88;(9-6);6;Córdoba;Buenavista;MagdalenaCauca;CaucaSanJorgeLaMojana;4728260;2467388;COSTA RICA;
25020530;LA ILUSION [25020530];37;66;20;100;76;5;21;60;30;90;6;46;93;32;71;48;1;31;10;79;62;41;45;11;2;17;35;3;30;34;20;91;31;44;75;51;91;85;98;77;84;19;16;0;23;37;24;57;40;1;14;57;94;(8-7);11;Antioquia;Caucasia;MagdalenaCauca;CaucaSanJorgeLaMojana;4769768;2445398;LA ILUSION;BAJO CAUCA
25020540;PATIO BONITO [25020540];35;81;98;11;6;7;10;22;66;9;64;39;69;5;86;0;76;9;44;14;25;21;11;68;43;58;39;38;8;56;89;78;95;7;10;92;10;23;66;18;18;41;38;71;57;47;40;70;58;68;81;76;77;(8-8);7;Antioquia;Nechí;MagdalenaCauca;BajoNechí(md);4812051;2445823;LA TRINIDAD;BAJO CAUCA
25020570;PALITO [25020570];100;18;34;27;56;46;77;68;45;0;87;13;90;8;49;36;29;58;1;82;80;47;76;42;21;70;89;28;72;11;38;91;61;15;53;55;22;0;5;69;81;51;0;73;94;72;72;12;68;89;11;72;29;(10-7);9;Sucre;SanBenitoAbad;MagdalenaCauca;CaucaSanJorgeLaMojana;4776522;2547595;SIN DEFINIR;
25020600;SAJONIA HACIENDA - AUT [25020600];100;75;76;81;82;78;98;31;94;59;25;40;39;62;77;33;84;83;80;2;89;96;93;4;22;72;51;9;22;66;15;60;35;68;78;45;85;65;54;31;12;2;99;98;26;93;35;89;4;42;48;11;65;(9-6);6;Córdoba;PuebloNuevo;MagdalenaCauca;CaucaSanJorgeLaMojana;4713701;2497072;EL BRAZAL;
25020700;APARTADA LA [25020700];100;28;65;30;98;13;53;30;58;61;44;92;73;87;93;70;33;0;15;8;11;47;40;56;26;55;66;73;49;68;53;96;98;17;83;20;36;6;35;1;52;38;25;38;8;55;75;40;80;46;73;93;90;(8-6);10;Córdoba;LaApartada;MagdalenaCauca;CaucaSanJorgeLaMojana;4742354;2448593;SIN DEFINIR;
25020710;CINTURA [25020710];100;17;29;43;49;52;57;54;24;100;6;96;36;23;19;34;8;51;63;73;36;57;80;87;76;18;57;8;13;16;33;97;53;16;39;60;29;56;71;65;66;24;73;43;56;19;27;5;73;14;12;82;90;(9-6);6;Córdoba;PuebloNuevo;MagdalenaCauca;CaucaSanJorgeLaMojana;4749719;2489135;SIN DEFINIR;
25020720;JOBO EL TABLON [25020720];100;52;21;35;37;14;6;45;13;27;41;37;85;27;54;97;40;17;47;87;80;96;42;75;26;20;7;34;29;20;52;36;93;32;75;78;54;6;100;67;54;87;9;9;96;2;90;32;35;13;17;30;87;(10-6);13;Córdoba;Sahagún;MagdalenaCauca;CaucaSanJorgeLaMojana;4737784;2513232;VEREDA EL CRUCERO;
25020740;EUREKA HACIENDA [25020740];100;17;10;21;49;5;46;51;61;92;31;0;51;85;20;91;3;92;11;34;30;43;24;10;81;33;67;53;69;83;74;91;68;10;23;6;91;0;13;33;12;26;94;31;51;27;40;33;100;50;80;94;83;(10-7);9;Sucre;SanMarcos;MagdalenaCauca;CaucaSanJorgeLaMojana;4778378;2512107;SIN DEFINIR;
25020760;SANTIAGO APOSTOL [25020760];100;82;59;72;52;68;82;13;66;85;24;24;22;18;24;38;54;31;48;14;94;84;64;77;58;11;0;4;18;88;13;56;3;73;26;23;34;15;68;11;64;74;44;80;67;63;84;83;3;70;98;1;89;(11-7);1;Sucre;SanBenitoAbad;MagdalenaCauca;CaucaSanJorgeLaMojana;4786755;2553591;SIN DEFINIR;
25020780;CECILIA [25020780];100;73;95;14;92;20;15;29;30;32;75;14;71;55;52;75;47;97;72;96;18;65;14;8;95;51;91;67;7;36;76;7;76;51;22;72;68;78;71;48;26;65;94;87;65;35;8;37;4;20;60;51;84;(9-7);4;Córdoba;Ayapel;MagdalenaCauca;CaucaSanJorgeLaMojana;4776140;2493566;CECILIA;
25020790;PALMARITO [25020790];100;97;66;18;43;36;52;52;48;59;65;55;93;86;76;8;99;25;16;31;86;27;41;71;44;25;68;58;89;78;58;99;89;78;85;61;30;1;83;25;69;48;45;41;28;24;60;65;40;10;37;72;87;(10-8);14;Sucre;Majagual;MagdalenaCauca;CaucaSanJorgeLaMojana;4811097;2521867;SIN DEFINIR;
25020800;BUENAVISTA [25020800];100;59;69;29;97;72;77;83;97;36;90;9;11;29;39;49;34;32;52;66;63;49;72;70;90;92;34;75;38;14;99;11;79;20;5;29;65;9;49;64;31;98;25;78;44;58;28;39;18;99;92;31;81;(10-8);14;Bolívar;Achí;MagdalenaCauca;DirectosBajoCaucaCgaLaRayaentreRíoNechí;4831718;2505656;BUENAVISTA;
25020810;ASTILLEROS [25020810];100;14;91;34;73;36;17;22;63;3;30;72;38;92;57;70;87;53;18;50;2;96;11;11;4;27;24;39;50;97;9;28;32;60;25;69;31;65;85;82;97;63;2;99;8;21;96;5;48;11;44;20;91;(9-8);16;Bolívar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;4823227;2474545;GALINDO;
25020820;ZAPATA [25020820];100;3;30;26;39;93;6;76;67;30;7;46;91;80;84;32;6;18;28;87;65;47;19;43;26;97;59;43;45;36;76;96;46;76;3;2;100;86;15;16;32;25;18;9;75;51;58;86;36;89;66;98;87;(10-8);14;Sucre;Majagual;MagdalenaCauca;CaucaSanJorgeLaMojana;4813026;2509021;ZAPATICO;
25020850;REGENCIA [25020850];100;70;72;74;95;42;84;97;90;94;97;37;30;9;52;14;54;84;24;64;30;96;73;79;89;40;76;9;74;11;94;7;23;90;53;93;36;49;20;56;42;80;47;74;96;56;79;89;73;16;82;38;29;(9-8);16;Bolívar;Montecristo;MagdalenaCauca;CaucaSanJorgeLaMojana;4818279;2457098;SIN DEFINIR;
25020940;VILLANUEVA [25020940];100;65;88;24;30;6;47;100;47;48;48;65;17;87;73;68;3;63;87;83;80;36;81;30;78;75;44;83;27;14;29;44;12;39;47;38;88;84;57;87;63;16;97;9;77;93;18;51;27;20;35;36;90;(9-8);16;Sucre;Guaranda;MagdalenaCauca;CaucaSanJorgeLaMojana;4808950;2479188;VILLA NUEVA;
25020950;SAN ANTONIO ALERTA [25020950];100;8;37;65;8;51;52;55;68;64;77;67;71;23;91;17;7;89;40;34;61;1;21;34;27;37;34;20;77;67;68;51;92;20;68;0;76;6;19;13;26;9;47;50;31;44;53;50;83;56;12;53;87;(11-8);2;Bolívar;Magangué;MagdalenaCauca;CaucaSanJorgeLaMojana;4805522;2557396;BOCA DE SAN ANTONIO;
25020970;ARENAL [25020970];100;63;62;59;44;14;1;82;84;27;15;15;22;1;44;43;65;24;48;84;48;41;57;25;75;79;82;1;54;24;82;14;41;84;23;36;31;55;14;61;54;34;13;17;94;74;89;3;72;20;88;3;86;(9-9);3;Bolívar;Arenal;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);4896447;2492891;;
25020980;CAIMITO [25020980];100;14;15;95;35;2;19;29;35;62;35;46;88;28;94;50;75;88;82;11;42;92;72;92;5;0;95;4;17;60;98;39;44;22;74;24;72;47;81;2;85;97;94;80;28;24;11;7;6;74;27;60;91;(10-7);9;Sucre;Caimito;MagdalenaCauca;CaucaSanJorgeLaMojana;4766403;2530050;CORREGIMIENTO LA MEJIA;
25021110;DIAMANTE EL [25021110];100;53;94;43;52;38;86;21;92;55;62;10;36;93;96;1;22;9;96;96;82;58;12;28;21;21;50;53;59;35;92;75;85;62;94;18;7;0;1;85;32;48;15;44;10;87;41;74;0;43;90;81;30;(9-9);3;Bolívar;Arenal;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);4880768;2482677;MUELA;
25021120;SERRANIA SAN LUCAS [25021120];100;42;60;73;92;69;60;100;26;5;9;14;13;56;22;19;86;49;61;17;59;37;63;66;72;73;66;89;21;75;31;95;97;39;19;45;8;52;51;48;68;54;54;64;77;86;72;7;78;91;54;6;21;(9-9);3;Bolívar;Montecristo;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);4851388;2475399;SIN DEFINIR;
25021210;TREMENTINO [25021210];100;97;10;90;39;20;22;79;90;59;45;46;80;33;80;40;50;97;30;80;90;49;25;56;21;93;93;60;73;29;32;19;60;41;55;61;35;1;72;72;96;53;18;12;27;93;21;34;64;40;57;47;89;(10-6);13;Córdoba;Sahagún;MagdalenaCauca;CaucaSanJorgeLaMojana;4728408;2533509;VEREDA TREMENTINO;
25021280;COYONGAL [25021280];100;33;13;53;40;36;62;30;71;84;80;81;63;64;91;71;12;60;93;29;10;30;95;37;37;43;46;23;22;93;68;75;62;90;10;77;16;80;22;35;31;2;25;48;55;44;42;66;88;21;9;25;76;(10-8);14;Bolívar;Pinillos;MagdalenaCauca;DirectosBajoMagdalenaentreElBancoyElPlato;4834064;2549529;SANTA COA;
25021320;EL SUDAN [25021320];100;58;91;74;75;60;16;94;98;100;7;94;16;0;78;48;33;34;17;27;51;57;57;86;26;5;83;58;28;67;13;100;16;56;100;39;68;6;86;15;40;80;46;25;32;21;12;1;41;23;10;41;83;(10-9);3;Bolívar;Tiquisio(PuertoRico);MagdalenaCauca;CaucaSanJorgeDirectosBajoCaucaCgaLaRayaRíoNechí;4866919;2512930;EL SUDAN;
25021360;CAMPO ALEGRE [25021360];100;78;29;7;10;37;7;20;40;41;28;24;38;55;35;87;17;70;67;90;87;73;23;62;4;17;91;17;20;32;50;2;70;19;53;3;44;85;60;80;5;2;12;5;4;75;22;64;59;44;89;62;90;(10-8);14;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;4811843;2544621;FUNDACION;
25021370;SAN LUIS [25021370];100;13;84;11;45;68;27;75;27;46;48;55;3;88;71;3;69;4;25;85;8;7;50;28;44;37;40;53;83;49;38;7;93;98;87;93;10;23;16;19;86;88;86;40;83;48;1;90;95;12;82;21;85;(10-8);14;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;4812249;2539858;SIN DEFINIR;
25021390;CAUCASIA [25021390];0;92;32;61;99;59;62;68;95;8;100;2;96;8;49;90;18;11;63;51;47;47;44;79;82;75;89;84;4;98;0;43;87;27;26;24;61;17;81;40;87;8;54;2;99;89;32;82;61;16;29;86;65;(8-7);11;Antioquia;Caucasia;MagdalenaCauca;CaucaSanJorgeLaMojana;4757601;2442641;CAMPO ALEGRE;BAJO CAUCA
